	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
1522	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Thaumarchaeota	0.014498021
1523	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Thaumarchaeota	0.012174492
1524	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Thaumarchaeota	0.017615682
1533	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Thaumarchaeota	0.01827333
1534	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Thaumarchaeota	0.015412234
1535	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Thaumarchaeota	0.017398863
1536	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Thaumarchaeota	0.018256334
1537	G01	Soil	Soil	GE	G0	Soil	0	Planctomycetes	0.012110036
1538	G02	Soil	Soil	GE	G0	Soil	0	Planctomycetes	0.010281652
1539	G03	Soil	Soil	GE	G0	Soil	0	Planctomycetes	0.009711197
1540	G04	Soil	Soil	GE	G0	Soil	0	Planctomycetes	0.01070864
1541	G151	Soil	Soil	GE	G15	Soil	15	Planctomycetes	0.01426745
1542	G152	Soil	Soil	GE	G15	Soil	15	Planctomycetes	0.013436114
1543	G153	Soil	Soil	GE	G15	Soil	15	Planctomycetes	0.014031972
1544	G154	Soil	Soil	GE	G15	Soil	15	Planctomycetes	0.015454228
1545	G281	Soil	Soil	GE	G28	Soil	28	Planctomycetes	0.011674905
1546	G282	Soil	Soil	GE	G28	Soil	28	Planctomycetes	0.010544431
1547	G283	Soil	Soil	GE	G28	Soil	28	Planctomycetes	0.014302213
1548	G284	Soil	Soil	GE	G28	Soil	28	Planctomycetes	0.011227747
1549	G361	Soil	Soil	GE	G36	Soil	36	Planctomycetes	0.004222757
1550	G362	Soil	Soil	GE	G36	Soil	36	Planctomycetes	0.016052772
1551	G363	Soil	Soil	GE	G36	Soil	36	Planctomycetes	0.020690034
1552	G364	Soil	Soil	GE	G36	Soil	36	Planctomycetes	0.017976302
1553	G51	Soil	Soil	GE	G5	Soil	5	Planctomycetes	0.012897734
1554	G52	Soil	Soil	GE	G5	Soil	5	Planctomycetes	0.006774298
1555	G53	Soil	Soil	GE	G5	Soil	5	Planctomycetes	0.007340957
1556	G54	Soil	Soil	GE	G5	Soil	5	Planctomycetes	0.017159596
1565	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Planctomycetes	0.028255366
1566	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Planctomycetes	0.025691726
1567	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Planctomycetes	0.027190614
1568	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Planctomycetes	0.026102004
1569	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Planctomycetes	0.019740884
1570	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Planctomycetes	0.017345128
1571	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Planctomycetes	0.01413371
1572	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Planctomycetes	0.024761818
1577	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Planctomycetes	0.027149624
1578	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Planctomycetes	0.02919962
1579	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Planctomycetes	0.013764109
1580	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Planctomycetes	0.028948965
1589	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Planctomycetes	0.023153777
1590	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Planctomycetes	0.0257469
1591	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Planctomycetes	0.023876479
1592	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Planctomycetes	0.027119495
1601	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Planctomycetes	0.005693979
1602	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Planctomycetes	0.036914432
1603	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Planctomycetes	0.033472179
1604	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Planctomycetes	0.004938496
1605	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Planctomycetes	0.032368391
1606	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Planctomycetes	0.022916468
1607	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Planctomycetes	0.021273103
1608	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Planctomycetes	0.028941823
1613	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Planctomycetes	0.034057028
1614	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Planctomycetes	0.03466612
1615	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Planctomycetes	0.038907902
1616	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Planctomycetes	0.029049028
1625	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Planctomycetes	0.014226722
1626	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Planctomycetes	0.025167238
1627	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Planctomycetes	0.021321059
1628	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Planctomycetes	0.020628544
1637	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Planctomycetes	0.013736484
1638	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Planctomycetes	0.02556841
1639	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Planctomycetes	0.024706461
1640	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Planctomycetes	0.023954017
1641	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Planctomycetes	0.01731596
1642	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Planctomycetes	0.018568949
1643	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Planctomycetes	0.002389754
1644	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Planctomycetes	0.022907807
1649	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Planctomycetes	0.020774159
1650	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Planctomycetes	0.031796032
1651	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Planctomycetes	0.034032634
1652	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Planctomycetes	0.02689692
1661	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Planctomycetes	0.017529648
1662	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Planctomycetes	0.016449468
1663	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Planctomycetes	0.017960548
1664	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Planctomycetes	0.01724505
1665	G01	Soil	Soil	GE	G0	Soil	0	Cyanobacteria	0.001417425
1666	G02	Soil	Soil	GE	G0	Soil	0	Cyanobacteria	0.000916051
1667	G03	Soil	Soil	GE	G0	Soil	0	Cyanobacteria	0.000957046
1668	G04	Soil	Soil	GE	G0	Soil	0	Cyanobacteria	0.003120489
1669	G151	Soil	Soil	GE	G15	Soil	15	Cyanobacteria	0.000299222
1670	G152	Soil	Soil	GE	G15	Soil	15	Cyanobacteria	6.74E-05
1671	G153	Soil	Soil	GE	G15	Soil	15	Cyanobacteria	0.002391037
1672	G154	Soil	Soil	GE	G15	Soil	15	Cyanobacteria	0.000107414
1673	G281	Soil	Soil	GE	G28	Soil	28	Cyanobacteria	0.000204823
1674	G282	Soil	Soil	GE	G28	Soil	28	Cyanobacteria	0.000232196
1675	G283	Soil	Soil	GE	G28	Soil	28	Cyanobacteria	0.000134293
1676	G284	Soil	Soil	GE	G28	Soil	28	Cyanobacteria	0.00078459
1677	G361	Soil	Soil	GE	G36	Soil	36	Cyanobacteria	6.72E-05
1678	G362	Soil	Soil	GE	G36	Soil	36	Cyanobacteria	1.27E-05
1679	G363	Soil	Soil	GE	G36	Soil	36	Cyanobacteria	0.000164751
1680	G364	Soil	Soil	GE	G36	Soil	36	Cyanobacteria	0.000321755
1681	G51	Soil	Soil	GE	G5	Soil	5	Cyanobacteria	0.000144557
1682	G52	Soil	Soil	GE	G5	Soil	5	Cyanobacteria	0.000500297
1683	G53	Soil	Soil	GE	G5	Soil	5	Cyanobacteria	0.000404089
1684	G54	Soil	Soil	GE	G5	Soil	5	Cyanobacteria	0.001303431
1693	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Cyanobacteria	0.000461474
1694	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Cyanobacteria	0.000619554
1695	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Cyanobacteria	0.00070504
1696	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Cyanobacteria	0.002945722
1697	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Cyanobacteria	0.001282223
1698	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Cyanobacteria	0.00105405
1699	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Cyanobacteria	0.000546681
1700	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Cyanobacteria	0.001364288
1705	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Cyanobacteria	0.000722563
1706	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Cyanobacteria	0.000281023
1707	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Cyanobacteria	0.000468622
1708	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Cyanobacteria	0.001159577
1717	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Cyanobacteria	0.000488978
1718	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Cyanobacteria	0.000173156
1719	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Cyanobacteria	0.000596912
1720	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Cyanobacteria	0.000303823
1729	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Cyanobacteria	0.017337695
1730	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Cyanobacteria	0.106987871
1731	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Cyanobacteria	0.084382138
1732	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Cyanobacteria	0.02604072
1733	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Cyanobacteria	0.16127915
1734	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Cyanobacteria	0.165878714
1735	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Cyanobacteria	0.118294868
1736	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Cyanobacteria	0.189922377
1741	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Cyanobacteria	0.027741638
1742	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Cyanobacteria	0.022568519
1743	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Cyanobacteria	0.078211271
1744	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Cyanobacteria	0.165956917
1753	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Cyanobacteria	0.059184261
1754	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Cyanobacteria	0.026241366
1755	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Cyanobacteria	0.113953615
1756	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Cyanobacteria	0.027338519
1765	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Cyanobacteria	0.000547323
1766	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Cyanobacteria	0.001135483
1767	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Cyanobacteria	0.001542492
1768	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Cyanobacteria	0.000654993
1769	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Cyanobacteria	0.000851823
1770	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Cyanobacteria	0.00144173
1771	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Cyanobacteria	0.002688473
1772	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Cyanobacteria	0.002059429
1777	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Cyanobacteria	0.000528436
1778	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Cyanobacteria	0.000349999
1779	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Cyanobacteria	0.00038628
1780	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Cyanobacteria	0.000386718
1789	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Cyanobacteria	0.000664002
1790	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Cyanobacteria	0.000704787
1791	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Cyanobacteria	0.000494818
1792	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Cyanobacteria	0.000252821
1793	G01	Soil	Soil	GE	G0	Soil	0	Firmicutes	0.008655924
1794	G02	Soil	Soil	GE	G0	Soil	0	Firmicutes	0.020139459
1795	G03	Soil	Soil	GE	G0	Soil	0	Firmicutes	0.00888082
1796	G04	Soil	Soil	GE	G0	Soil	0	Firmicutes	0.013183037
1797	G151	Soil	Soil	GE	G15	Soil	15	Firmicutes	0.017436483
1798	G152	Soil	Soil	GE	G15	Soil	15	Firmicutes	0.038933736
1799	G153	Soil	Soil	GE	G15	Soil	15	Firmicutes	0.019538188
1800	G154	Soil	Soil	GE	G15	Soil	15	Firmicutes	0.018569242
1801	G281	Soil	Soil	GE	G28	Soil	28	Firmicutes	0.011538357
1802	G282	Soil	Soil	GE	G28	Soil	28	Firmicutes	0.009151255
1803	G283	Soil	Soil	GE	G28	Soil	28	Firmicutes	0.005062849
1804	G284	Soil	Soil	GE	G28	Soil	28	Firmicutes	0.010497267
1805	G361	Soil	Soil	GE	G36	Soil	36	Firmicutes	0.064202047
1806	G362	Soil	Soil	GE	G36	Soil	36	Firmicutes	0.019853072
1807	G363	Soil	Soil	GE	G36	Soil	36	Firmicutes	0.009377102
1808	G364	Soil	Soil	GE	G36	Soil	36	Firmicutes	0.031434047
1809	G51	Soil	Soil	GE	G5	Soil	5	Firmicutes	0.009701409
1810	G52	Soil	Soil	GE	G5	Soil	5	Firmicutes	0.024920223
1811	G53	Soil	Soil	GE	G5	Soil	5	Firmicutes	0.022144098
1812	G54	Soil	Soil	GE	G5	Soil	5	Firmicutes	0.016366788
1821	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Firmicutes	0.012697115
1822	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Firmicutes	0.014091562
1823	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Firmicutes	0.056522954
1824	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Firmicutes	0.017700752
1825	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Firmicutes	0.005663149
1826	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Firmicutes	0.005523756
1827	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Firmicutes	0.006640177
1828	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Firmicutes	0.016451033
1833	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Firmicutes	0.021944496
1834	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Firmicutes	0.033160705
1835	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Firmicutes	0.426727543
1836	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Firmicutes	0.046585317
1845	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Firmicutes	0.033065497
1846	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Firmicutes	0.017275597
1847	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Firmicutes	0.020188889
1848	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Firmicutes	0.014477821
1857	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Firmicutes	0.74164412
1858	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Firmicutes	0.013672527
1859	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Firmicutes	0.026544841
1860	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Firmicutes	0.409789129
1861	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Firmicutes	0.006118679
1862	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Firmicutes	0.005844926
1863	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Firmicutes	0.026553757
1864	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Firmicutes	0.009709515
1869	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Firmicutes	0.011695669
1870	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Firmicutes	0.016485544
1871	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Firmicutes	0.007726823
1872	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Firmicutes	0.004991289
1881	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Firmicutes	0.007819895
1882	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Firmicutes	0.010768478
1883	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Firmicutes	0.005777584
1884	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Firmicutes	0.01463088
1893	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Firmicutes	0.384915232
1894	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Firmicutes	0.023671485
1895	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Firmicutes	0.031993405
1896	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Firmicutes	0.019609678
1897	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Firmicutes	0.015372739
1898	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Firmicutes	0.019089574
1899	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Firmicutes	0.330856453
1900	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Firmicutes	0.016047501
1905	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Firmicutes	0.012781558
1906	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Firmicutes	0.014821097
1907	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Firmicutes	0.013719614
1908	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Firmicutes	0.011414855
1917	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Firmicutes	0.027781836
1918	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Firmicutes	0.026236702
1919	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Firmicutes	0.055152123
1920	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Firmicutes	0.023685331
1921	G01	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.038834684
1922	G02	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.019373804
1923	G03	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.034608456
1924	G04	Soil	Soil	GE	G0	Soil	0	Bacteroidetes	0.033500584
1925	G151	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.052540667
1926	G152	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.048919855
1927	G153	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.064817598
1928	G154	Soil	Soil	GE	G15	Soil	15	Bacteroidetes	0.053116357
1929	G281	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.023581943
1930	G282	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.02528205
1931	G283	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.038904706
1932	G284	Soil	Soil	GE	G28	Soil	28	Bacteroidetes	0.027609437
1933	G361	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.173173389
1934	G362	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.059203335
1935	G363	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.06767165
1936	G364	Soil	Soil	GE	G36	Soil	36	Bacteroidetes	0.047437852
1937	G51	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.03702276
1938	G52	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.022040132
1939	G53	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.022521248
1940	G54	Soil	Soil	GE	G5	Soil	5	Bacteroidetes	0.034991064
1949	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Bacteroidetes	0.025842519
1950	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Bacteroidetes	0.023595787
1951	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Bacteroidetes	0.043180397
1952	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Bacteroidetes	0.023671453
1953	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Bacteroidetes	0.039962602
1954	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Bacteroidetes	0.030674192
1955	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Bacteroidetes	0.013827035
1956	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Bacteroidetes	0.035039451
1961	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Bacteroidetes	0.024981936
1962	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Bacteroidetes	0.014760395
1963	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Bacteroidetes	0.022239479
1964	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Bacteroidetes	0.024984831
1973	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Bacteroidetes	0.020285986
1974	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Bacteroidetes	0.020245881
1975	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Bacteroidetes	0.027497745
1976	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Bacteroidetes	0.019312568
1985	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Bacteroidetes	0.013514787
1986	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Bacteroidetes	0.026413152
1987	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Bacteroidetes	0.068541825
1988	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Bacteroidetes	0.153759922
1989	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Bacteroidetes	0.039771415
1990	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Bacteroidetes	0.042263308
1991	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Bacteroidetes	0.05509118
1992	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Bacteroidetes	0.015964683
1997	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Bacteroidetes	0.018404077
1998	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Bacteroidetes	0.028104709
1999	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Bacteroidetes	0.027682714
2000	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Bacteroidetes	0.023781213
2009	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Bacteroidetes	0.02945494
2010	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Bacteroidetes	0.032387013
2011	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Bacteroidetes	0.050345562
2012	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Bacteroidetes	0.028421233
2021	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Bacteroidetes	0.046389
2022	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Bacteroidetes	0.047182666
2023	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Bacteroidetes	0.029932317
2024	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Bacteroidetes	0.028819677
2025	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Bacteroidetes	0.027883886
2026	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Bacteroidetes	0.03504205
2027	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Bacteroidetes	0.373560858
2028	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Bacteroidetes	0.033432293
2033	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Bacteroidetes	0.034942863
2034	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Bacteroidetes	0.028484506
