	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
1738	RL15B2	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Proteobacteria	0.292647844
1739	RL15B3	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Proteobacteria	0.529898055
1740	RL15B4	Endosphere	Bothriochloa ischaemum 	AL	R.L15B	NA	15	Proteobacteria	0.50618129
1745	RL25B1	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Proteobacteria	0.280290287
1746	RL25B2	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Proteobacteria	0.057042755
1747	RL25B3	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Proteobacteria	0.336289832
1748	RL25B4	Endosphere	Bothriochloa ischaemum 	AL	R.L25B	NA	25	Proteobacteria	0.351095857
1753	RL40B1	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Proteobacteria	0.090020372
1754	RL40B2	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Proteobacteria	0.347758227
1755	RL40B3	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Proteobacteria	0.173355734
1756	RL40B4	Endosphere	Bothriochloa ischaemum 	AL	R.L40B	NA	40	Proteobacteria	0.28265446
