	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
2489	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Actinobacteria	0.434986065
2490	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Actinobacteria	0.573687318
2491	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Actinobacteria	0.399902671
2492	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Actinobacteria	0.467215887
2493	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Actinobacteria	0.419928298
2494	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Actinobacteria	0.270920963
2495	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Actinobacteria	0.327366125
2496	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Actinobacteria	0.413134885
2517	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Actinobacteria	0.452364633
2518	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Actinobacteria	0.303644208
2519	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Actinobacteria	0.370846763
2520	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Actinobacteria	0.561033937
2525	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Actinobacteria	0.307614009
2526	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Actinobacteria	0.318538101
2527	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Actinobacteria	0.332678602
2528	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Actinobacteria	0.342390579
2529	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Actinobacteria	0.27967362
2530	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Actinobacteria	0.242945869
2531	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Actinobacteria	0.28674098
2532	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Actinobacteria	0.303829446
2553	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Actinobacteria	0.276613278
2554	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Actinobacteria	0.343963097
2555	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Actinobacteria	0.368498516
2556	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Actinobacteria	0.457829707
